,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
177,(주)다이퀘스트,[다이퀘스트] AI/NLP 솔루션 개발자 모집,",경력무관,대졸↑,정규직","ASP,알고리즘,Java,Linux,검색엔진",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47914341&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
178,(주)워트인텔리전스,[워트 개발팀] 데이터 엔지니어 모집 (국내 최대 데이터),",경력 2~10년,대졸↑,정규직","딥러닝,Spring,SpringBoot,SQL,ETL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42500380&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
179,오케스트로(주),Full Stack Developer (운영 / 유지보수),",경력 3~10년,학력무관,정규직","딥러닝,유지보수,Spring,SpringBoot,SQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47872191&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
180,에이블맥스(주),"[에이블맥스(주)] 빅데이터 PHM,CBM+ 개발자(팀장/팀원) 채용",",경력3년↑,대졸↑,정규직","딥러닝,모델링,알고리즘,빅데이터,솔루션",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47876749&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
181,렉스젠(주),영상분석 AI 개발 팀장,",경력 5~10년,박사,정규직","딥러닝,AI(인공지능),알고리즘,영상처리,음성인식",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47872967&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
182,(주)모빅랩,Senior Linux 개발 모집,",경력 7~20년,대졸↑,정규직","딥러닝,Qt,Linux,Javascript,C#",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47953221&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
183,(주)펀진,MLOps 엔지니어,",경력 3~7년,대졸↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,SE(시스템엔지니어)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45778947&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
184,(주)인튜브,"Python, Elasticsearch 개발 경력직원을 모집합니다.",",경력 1~5년,학력무관,정규직","딥러닝,SQL,Python,Git,MSSQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47816479&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
185,주식회사비욘드로보틱스,"사물 인식, 분류 AI 및 컴퓨터 비전 개발자 정규직 모집",",경력무관,대졸↑,정규직","딥러닝,컴퓨터비전,영상처리,C++,C언어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47861548&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
186,(주)모빅랩,주니어 C++개발자 (병특),",신입·경력,석사↑,정규직·계약직","딥러닝,Qt,알고리즘,Linux,Javascript",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47953197&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
187,(주)트윔,[면접비] 영상처리 S/W 개발자 영입 (경기/부산),",신입·경력,초대졸↑,정규직","딥러닝,광학/렌즈,SpringBoot,H/W,Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47931294&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
188,(주)위메이드,ML Engineer (LLM/NLP),",경력 5~15년,학력무관,정규직","딥러닝,메타버스,AI(인공지능),NLP(자연어처리),Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47640223&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
189,(주)클라리파이,[클라리파이]기업부설연구소 시스템팀 개발자 채용,",경력무관,대졸↑,정규직·계약직","딥러닝,SpringBoot,Python,Pytorch,HTML5",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47922933&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
190,(주)모빅랩,Senior AI Researcher 모집,",경력 2~20년,대졸↑,정규직","딥러닝,SQL,Python,모델링,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47565962&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
191,오케스트로(주),DevOps Engineer,",경력 1~6년,학력무관,정규직","딥러닝,Kafka,SE(시스템엔지니어),Git,Kubernetes",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46475959&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
192,(주)엔디소프트,[NDSOFT] 24년도 개발자 / 설계 및 운용 채용공고,",경력무관,학력무관,정규직","딥러닝,유지보수,사업관리,SQL,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47871335&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
193,아타드 주식회사,[인공지능/데이터 분석] 개발자 채용,",경력 1~3년,대졸↑,정규직","딥러닝,SQL,Python,Pytorch,Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47836073&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
194,(주)모빌린트,[전문연구요원가능] System Software Engineer,",경력 5~20년,대졸↑,정규직","딥러닝,ASIC,S/W,반도체,SE(시스템엔지니어)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45130189&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
195,(주)덴컴,AI 응용 프로그램 개발 풀스택 개발자,",경력 5~10년,대졸↑,정규직","딥러닝,풀스택,Python,MongoDB,Django",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47858792&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
196,오케스트로(주),Data Engineer,",경력 3~10년,학력무관,정규직","딥러닝,ETL,SQL,Python,Kafka",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46948065&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
197,쓰리알이노베이션(주),"시계열 데이터 엔지니어링, 데이터 사이언스",",신입·경력,대졸↑,정규직·파트","딥러닝,PostgreSQL,SQL,Python,모델링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47584397&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
198,(주)우경정보기술,자사 SI 개발 관리직 인원 모집(수석급),",경력10년↑,대졸↑,정규직","딥러닝,Spring,Python,정보통신,MSSQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47943362&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
199,(주)코어시큐리티,어플리케이션 개발 정규직 채용,",경력3년↑,초대졸↑,정규직","딥러닝,Windows,정보통신,API,VMware",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47770045&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=e0d46daf-74b2-47e5-a5eb-ce7ad04d611c
200,(주)다비오,(주)다비오 백엔드 개발자 채용,",경력 5~10년,학력무관,정규직","딥러닝,유지보수,Redis,Spring,PostgreSQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47776183&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
201,(주)코어시큐리티,카오스 엔지니어링/데브옵스 정규직 채용,",경력3년↑,초대졸↑,정규직","딥러닝,VMware,VoIP,임베디드리눅스,보안관제",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47770139&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
202,(주)딥인사이트,Data Scientist,",신입·경력,대졸↑,정규직","딥러닝,AI(인공지능),Python,Pytorch,알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47926698&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
203,(주)우주일렉트로닉스,소프트웨어 개발 정규직 인력채용,",신입·경력,대졸↑,정규직","모델링,알고리즘,Tensorflow,빅데이터,C#",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47651810&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
204,(주)뉴빌리티,Planning & Control Engineer(전문연구요원 가능),",경력 3~8년,대졸↑,정규직","딥러닝,S/W,SE(시스템엔지니어),알고리즘,S/W",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45666819&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
205,(주) 스카이브,AI 개발자 경력사원 채용 (팀장급),",경력5년↑,학력무관,정규직","딥러닝,Keras,Tensorflow,머신러닝,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47831050&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
206,한국딥러닝(주),[한국딥러닝] 3D asset 마켓플레이스 플랫폼 PO (Product Owner),",경력2년↑,대졸↑,정규직","서비스기획,기획,PO(프로덕트오너),Figma,UI/UX",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47813282&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
207,(주)다누시스,연구소 AI / C++ 개발자 채용,",신입·경력,대졸↑,정규직","딥러닝,AI(인공지능),SQL,MariaDB,OpenCV",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47328413&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
208,(주)알체라,Android 개발자,",경력 8~12년,학력무관,정규직","딥러닝,Kotlin,Git,Java,SDK",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47503155&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
209,(주)포티투마루,[포티투마루] AI 모델 개발 및 서비스 (경력2년 이상),",경력2년↑,학력무관,정규직","딥러닝,아키텍쳐,AI(인공지능),STT,TTS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47820913&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
210,디엑스솔루션(주),임베디드(Embedded) 소프트웨어 개발자 모집,",경력 5~20년,초대졸↑,정규직","딥러닝,S/W,AI(인공지능),Spring,SpringBoot",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47729549&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
211,티쓰리큐(주),Search 솔루션 개발 및 운영,",경력 5~10년,학력무관,정규직","딥러닝,Python,Kafka,SE(시스템엔지니어),Kubernetes",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46305127&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
212,(주)플래티어,데이터 분석가,",경력 2~7년,학력무관,정규직","딥러닝,SE(시스템엔지니어),알고리즘,빅데이터,데이터마이닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47779430&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
213,아이티인(주),연구소 S/W 개발자 채용 (무인교통단속시스템),",경력무관,학력무관,정규직","딥러닝,S/W,네트워크,Python,기타제조업",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47709148&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
214,주식회사 마이너,[MiNER] AI Engineer,",경력 1~10년,고졸↑,정규직","딥러닝,AI(인공지능),Python,OCR,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45542346&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
215,(주)엔디소프트,[NDSOFT] 2024년도 개발자 / 설계 및 운용 채용공고,",경력무관,학력무관,정규직","딥러닝,유지보수,사업관리,SQL,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47871321&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
216,NSUSLAB KOREA,[Platform] Data Processing Engineer,",경력 3~10년,학력무관,정규직","딥러닝,SQL,Python,Apache,Kafka",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44519345&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
217,(주)인터엑스,"[서울] 데이터분석(시계열 데이터 분석, Data Scientist)",",경력 2~5년,학력무관,정규직","딥러닝,AI(인공지능),Python,Pytorch,SaaS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45410526&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
218,굿어스(주),"NVIDIA 엔지니어 (신입, 경력 2년 이상 ~ 10년 이하) 채용",",신입·경력,학력무관,정규직","딥러닝,유지보수,IoT,Unity,기술지원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47896654&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
219,(주)넥슨코리아,[인텔리전스랩스] 플랫폼 SDK 개발자 (Windows),",경력3년↑,학력무관,정규직","SDK,C#,C++,Windows,게임",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47671344&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
220,(주)딥노이드,[코스닥 상장사] 항공보안 X-Ray 데이터 레이블러 채용,",경력무관,학력무관,계약직","딥러닝,데이터라벨링,빅데이터,데이터마이닝,솔루션",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47951122&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
221,(주)업스테이지,[전문연구요원 신규편입&전직] OCR+LLM AI Research Engineer,",경력 3~15년,석사↑,정규직","딥러닝,AI(인공지능),Python,OCR,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46907053&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
222,(주)루닛,솔루션 엔지니어,",경력 5~11년,학력무관,정규직","딥러닝,유지보수,S/W,헬스케어,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46472730&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
223,(주)클레온,서버 백엔드 개발자 Server Developer,",경력 3~10년,학력무관,정규직","딥러닝,Spring,Redis,SpringBoot,PostgreSQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44944960&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
224,(주)브레인데크,LLM(Large Language Model )  PEFT 파인튜닝 엔지니어 모집,",경력,대졸↑,정규직·무기계약직","딥러닝,유지보수,AI(인공지능),SpringBoot,인터페이스",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47842885&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
225,(주)덴컴,[덴컴] AI 응용 프로그램 개발을 위한 풀스택 개발자 채용,",경력5년↑,대졸↑,정규직","딥러닝,풀스택,AI(인공지능),NLP(자연어처리),NLU(자연어이해)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47937125&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
226,(주)제로원에이아이,AI Ops / AI 모델개발 엔지니어 ,",경력 3~10년,학력무관,정규직","딥러닝,AI(인공지능),Python,API,Kafka",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45981895&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
227,(주)우경정보기술,AI/DX융합개발부문 데이터 라벨링 인력 모집,",경력무관,학력무관,계약직,230 이상 (면접 후 협의)","딥러닝,S/W,Linux,C++,솔루션",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47901600&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
228,(주)아이티브에이아이,[SW 개발자] AI/머신비전 기반 자동화 시스템 개발,",경력무관,학력무관,정규직","딥러닝,컴퓨터비전,C#,C++,C언어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47735366&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
229,모바일앱개발협동조합,인공지능 AI 개발자 모집,",경력무관,고졸↑,계약직·인턴직,240 이상 (면접 후 협의)","딥러닝,빅데이터,AI(인공지능),머신러닝,AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47936874&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
230,(주)코아아이티,코아아이티 SI개발자 채용합니다.,",경력3년↑,고졸↑,정규직","딥러닝,유지보수,Spring,MariaDB,Apache",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47824529&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
231,(주)마음에이아이,(주)마음AI ML Engineer 채용,",경력무관,학력무관,정규직·인턴직","딥러닝,알고리즘,네트워크,머신러닝,Pytorch",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47648482&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
232,(주)티맥스에이아이,[TmaxAI] 개발 연구원 채용,",경력무관,대졸↑,정규직","딥러닝,SQL,Python,Pytorch,SE(시스템엔지니어)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47966638&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
233,(주)인터엑스,[서울] LLM 어플리케이션 및 MLOps 백엔드 개발자,",경력 5~10년,대졸↑,정규직","딥러닝,Redis,PostgreSQL,RestAPI,Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47638057&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
234,(주)비젼인,C/C+/WPF 전문개발자 모집,",경력무관,학력무관,정규직","딥러닝,영상처리,Linux,이미지프로세싱,C#",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47848634&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
235,(주)이랜드이노플,"Data Engineer (Python, SQL)",",경력 3~7년,대졸↑,정규직","딥러닝,SQL,ETL,Python,API",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46726552&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
236,(주)모빅랩,[모빅랩] Senior Linux 개발 모집,",경력 7~20년,대졸↑,정규직","딥러닝,Qt,Linux,Javascript,C#",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47901181&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
237,(주)모빌린트,[전문연구요원 가능] NPU Compiler Engineer,",신입·경력,석사↑,정규직","딥러닝,Python,SE(시스템엔지니어),알고리즘,Linux",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43308590&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
238,(주)넥슨코리아,[인텔리전스랩스] 인증/세션 서비스 백엔드 개발자 (Java),",경력 8~13년,학력무관,정규직","Git,AWS,Java,클라우드,솔루션",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47862562&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
239,(주)아이티엑스에이아이,[코스닥상장사] 소프트웨어 개발자 공채 (다양한 포지션),",경력2년↑,대졸↑,정규직","딥러닝,RTOS,알고리즘,S/W,AWS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47731761&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2a7c5c3d-c5e8-41f0-a391-4cef5ff58f48
240,(주)디코엔,소프트웨어 개발 / 하드웨어 개발 신입/경력 채용,",신입·경력,초대졸↑,정규직","딥러닝,유지보수,SI개발,DevOps,클라우드",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47819050&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
241,(주)휴서카디안,AI 개발자 채용,",경력3년↑,대졸↑,정규직","딥러닝,알고리즘,Git,Python,앱개발",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47779303&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
242,㈜리버트론,[정규직] 소프트웨어 개발,",경력무관,대졸↑,정규직","딥러닝,유지보수,FPGA,Python,H/W",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47859614&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=5e112b4b-966f-45d9-9f2c-ea276d40d73f
